tag,mod,text,freq
timex3,med,Seven years,1
timex3,med,8 months after surgery,2
timex3,med,7 years and 8 months after,1
timex3,med,undergoing chemotherapy,1
timex3,med,7 years after,1
timex3,med,Preoperative,4
timex3,med,Intraoperative,4
timex3,med,14-year postoperative,1
timex3,med,after 14 months,1
timex3,med,after the period,1
timex3,med,the 6th course,1
timex3,med,undergoing,1
timex3,med,6 months after surgery,1
timex3,med,After,1
timex3,med,after finishing,1
timex3,med,treatments,1
timex3,med,recurrence,1
timex3,med,during,2
timex3,med,post-op,1
timex3,med,postoperative day 17,1
timex3,med,Twenty days after the start,1
timex3,med,7th postoperative day,1
timex3,med,after starting,1
timex3,med,After 4 courses,1
timex3,med,after healing,1
timex3,med,When she came to the hospital,1
timex3,med,during long-term,1
timex3,med,fourth day of treatment,1
timex3,med,"At the time of admission,",2
timex3,med,after PpPD,1
timex3,med,Postoperatively,4
timex3,med,4-OPDS continuous suture,1
timex3,med,18th day after the surgery,1
timex3,med,under treatment,1
timex3,med,follow-up,1
timex3,med,after ERCP,1
timex3,med,after placement,1
timex3,med,While undergoing,1
timex3,med,perioperative period,1
timex3,med,After admission,3
timex3,med,on the,1
timex3,med,After observing,1
timex3,med,day after surgery,1
timex3,med,patient,1
timex3,med,During the hospitalization,1
timex3,med,22 POD,1
timex3,med,on postoperative day 7,2
timex3,med,fourth day of admission,1
timex3,med,after the examination,1
timex3,med,at the time of transfer to the new department,1
timex3,med,5th day after transfer,1
timex3,med,third postoperative day,1
timex3,med,on postoperative day 4,1
timex3,med,postoperative day 13,1
timex3,med,18th day after surgery,1
timex3,med,after,1
timex3,med,after conservative treatment,1
timex3,med,during port insertion,1
timex3,med,After removal,1
timex3,med,next day,1
timex3,med,fifth postoperative day,1
timex3,med,before surgery,2
timex3,med,day of surgery,1
timex3,med,intraoperatively,2
timex3,med,11th postoperative day,1
timex3,med,after stent graft endarterectomy (EVAR ),1
timex3,med,after EVAR,1
timex3,med,immediately after surgery,1
timex3,med,1 year after surgery,1
timex3,med,After the procedure,1
timex3,med,after the treatment,1
timex3,med,after preoperative chemotherapy,1
timex3,med,Intraoperatively,1
timex3,med,four months have passed since the surgery,1
timex3,med,preoperatively,2
timex3,med,perioperative,1
timex3,med,After giving,1
timex3,med,one year and nine months after surgery,1
timex3,med,after recurrence surgery,1
timex3,med,on arrival at the hospital,1
timex3,med,during dissection,1
timex3,med,after this surgery,1
timex3,med,During the postoperative follow-up,1
timex3,med,after CABG,2
timex3,med,intraoperative or postoperative,1
timex3,med,during opening,1
timex3,med,22nd day after surgery,1
timex3,med,As of 8 months after surgery,1
timex3,med,is,1
timex3,med,After the operation,1
timex3,med,18 years after,1
timex3,med,fourth day of hospitalization,1
timex3,med,at 1 year and 6 months after surgery,1
timex3,med,1 year and 7 months after surgery,1
timex3,med,After 5 courses,1
timex3,med,2 years after,1
timex3,med,time of surgery,1
timex3,med,six months after surgery,1
timex3,med,Three years and six months after surgery,1
timex3,med,After 2 courses,1
timex3,med,at the time of the first course,1
timex3,med,after the second course,1
timex3,med,after chemotherapy,1
timex3,med,More than one year has passed since the surgery,1
timex3,med,2 years after surgery,1
timex3,med,after 2 years,1
timex3,med,After executing,1
timex3,med,One year has passed since the surgery,1
timex3,med,after curative resection,1
timex3,med,urgently admitted to the hospital,1
timex3,med,After the surgery ,1
timex3,med,last dose,1
timex3,med,10th day after surgery,1
timex3,med,admitted,1
timex3,med,Upon admission,1
timex3,med,the seventh postoperative day,1
timex3,med,removal,1
timex3,med,one and a half months after the surgery,1
timex3,med,day after the surgery,1
timex3,med,postoperative days 2 to 5,1
timex3,med,3 months postoperatively,1
timex3,med,during catheterization,1
timex3,med,deployment,1
timex3,med,at the time of re-implantation of the change,1
timex3,med,catheter life duration,1
timex3,med,removed,1
timex3,med,After the self-drainage test,1
timex3,med,just before inspection with,1
timex3,med,one year and four months after surgery,1
m-key,executed,LVFX,2
m-key,executed,anti-PD-L1 antibody,3
m-key,executed,antibiotics,6
m-key,executed,immune checkpoint inhibitors,1
m-key,executed,anti-PD-LI antibody,1
m-key,executed,nivolumab,4
m-key,executed,PSL,19
m-key,executed,immune checkpoint inhibitor,1
m-key,executed,UDCA,3
m-key,executed,Nivolumab,4
m-key,executed,cytotoxic anticancer drug,1
m-key,executed,PSL and UDCA,1
m-key,executed,anti-PD-1 antibody,1
m-key,executed,anti-PD1 antibody,1
m-key,executed,Ipilimumab,1
m-key,executed,anti-CTLA-4 antibody,1
m-key,executed,ipilimumab,1
m-key,executed,ICI,1
m-key,executed,pazopanib,3
m-key,executed,Mycophenolate mofetil (MMF),1
m-key,executed,oral pazopanib,1
m-key,executed,steroid dose,1
m-key,executed,pembrolizumab,2
m-key,executed,methylprednisolone,1
m-key,executed,prednisolone,5
m-key,executed,Prednisolone (PSL),1
m-key,executed,immunomodulators,1
m-key,executed,CMZ,2
m-key,executed,diuretics,2
m-key,executed,Lactitol,1
m-key,executed,DCV + ASV,2
m-key,executed,diuretic,1
m-key,executed,lactulose and BCAAs,1
m-key,executed,Rifaximin and levocarnitine,1
m-key,executed,BCAAs,1
m-key,executed,BCAA infusion,1
m-key,executed,as rifaximin and lactulose,1
m-key,executed,5% EOI,1
m-key,executed,Ursodeoxycholic acid,1
m-key,executed,SOF/VEL,7
m-key,executed,furosemide and spironolactone,1
m-key,executed,tolvaptan,1
m-key,executed,Ceftriaxone,1
m-key,executed,minocycline,2
m-key,executed,CO2,2
m-key,executed,nutritional agent,2
m-key,executed,Gastrostomy tube,1
m-key,executed,gastrostomy tube,1
m-key,executed,nutritional supplement(s),1
m-key,executed,gelatinized nutritional,1
m-key,executed,albumin,1
m-key,executed,steroids,6
m-key,executed,prednisone,3
m-key,executed,CsA,1
m-key,executed,FK506,2
m-key,executed,"Daikenchuto (Chinese herbal medication, mfr. Tsumura",1
m-key,executed,Daikenchuto,1
m-key,executed,Chinese herbal medicine,1
m-key,executed,(ICKT),1
m-key,executed,Tigason,2
m-key,executed,Etretinate,1
m-key,executed,acetazolamide (Diamox®,1
m-key,executed,Acetazolamide,1
m-key,executed,acetazolamide,1
m-key,executed,Antihistamines,1
m-key,executed,steroid ointment,2
m-key,executed,Vitamin E,1
m-key,executed,Prednisolone,1
m-key,executed,potassium iodide,1
m-key,executed,DDS,1
m-key,executed,INH,1
m-key,executed,methylprednisolone sodium succinate,2
m-key,executed,salazopyrin,2
m-key,executed,Minalfen,1
m-key,executed,cyclophosphamide,3
m-key,executed,Cyclophosphamide,1
m-key,executed,immunosuppressants,1
m-key,executed,minomycin,1
m-key,executed,ACNU lotion,1
m-key,executed,IFN-alpha,1
m-key,executed,IFN-1α,2
m-key,executed,Predonin,1
m-key,executed,steroid,4
m-key,executed,betamethasone benzoate ointment,1
m-key,executed,promethazine hydrochloride,1
m-key,executed,promethazine hydrochloride (white vaseline base),1
m-key,executed,UVA,4
m-key,executed,termite insecticides,1
m-key,executed,40x diluted chlorpyrifos,1
m-key,executed,0.3% 8MOP ointment,1
m-key,executed,UVB,1
m-key,executed,corticosteroids,1
m-key,executed,painkillers,1
m-key,executed,nitroglycerin,1
m-key,executed,diltiazem,1
m-key,executed,nitroglycerin.,1
m-key,executed,bronchodilator medication (hydrocortisone),1
m-key,executed,intravenous injection of heparin,1
m-key,executed,"heparin, nitrates and PSL",1
m-key,executed,"amoxapine, carbamazepine and flunitrazepam",1
m-key,executed,carbamazepine,2
m-key,executed,carbamazepine (CBZ),1
m-key,executed,valproic acid (VPA),1
m-key,executed,CBZ,2
m-key,executed,VPA,1
m-key,executed,betamethasone,1
m-key,executed,PPIs,1
m-key,executed,highly hydrolyzed formula,1
m-key,executed,amino acid non-allergenic milk (Elental®P),1
m-key,executed,amino acid non-allergenic milk (Elemental Formula),1
m-key,executed,fat preparations,1
m-key,executed,inhaled steroids (ICS),1
m-key,executed,SABA,2
m-key,executed,ICS,3
m-key,executed,SABA abortive,1
m-key,executed,antihistamines,1
m-key,executed,epinastine + montelukast,1
m-key,executed,fluticasone,1
m-key,executed,anticholinergic drug,1
m-key,executed,"antihistamines, anti-LT and anticholinergics",1
m-key,executed,Ovisot,1
m-key,executed,noradrenaline,1
m-key,executed,celecoxib,3
m-key,executed,celecoxib and teprenone,1
m-key,executed,olopatadine hydrochloride,2
m-key,executed,diflucortrone herbate,1
m-key,executed,teprenone,2
m-key,executed,diflucortron herbate,1
m-key,executed,Celecoxib and teprenone,1
m-key,executed,celecoxib-induced,1
m-key,executed,adalimumab,1
m-key,executed,synbiotics (EN),1
m-key,executed,nutritional supplements,1
m-key,executed,synbiotics,1
m-key,executed,glutamine,1
m-key,executed,pregabalin,4
m-key,executed,Fentanyl patch,1
m-key,executed,tamoxifen,1
m-key,executed,AI drugs,1
m-key,executed,contrast medium,2
m-key,executed,TS1,1
m-key,executed,capecitabine,1
m-key,executed,oral,1
m-key,executed,panitumumab,1
m-key,executed,bevacizumab,2
m-key,executed,XELOX + bevacizumab,1
m-key,executed,Xeloda,1
m-key,executed,"mFOLFOX6, Bmab, and peptide vaccine",1
m-key,executed,L-OHP,1
m-key,executed,FOLFIRI,1
m-key,executed,Bmab,1
m-key,executed,warfarin,1
m-key,executed,ganciclovir,2
m-key,executed,HLA-compatible,1
m-key,executed,MAP,1
m-key,executed,platelets,1
m-key,executed,NBCA (n-butyl cyanoacrylate),1
m-key,executed,NBCA,1
m-key,executed,abdominal CT scan,1
m-key,executed,RI,1
m-key,executed,TS-1,1
m-key,executed,Taxol,1
m-key,executed,S-1 plus CDDP,1
m-key,executed,S-1,3
m-key,executed,CDDP,2
m-key,executed,Docetaxel,1
m-key,executed,5FU,1
m-key,executed,S-1/CDDP,1
m-key,executed,mFOLFOX6,1
m-key,executed,5-FU/OHP,1
m-key,executed,concentrated red blood cells,1
m-key,executed,"cyanoacrylate, and lipiodol",1
m-key,executed,Zelform,1
m-key,executed,BCG,1
c,,further increase,1
c,,improved,26
c,,presented,20
c,,decrease,3
c,,disappeared,22
c,,emergence,1
c,,development,2
c,,found to be elevated,1
c,,worsened,8
c,,identical,1
c,,decreased,12
c,,reducing,2
c,,discontinued,8
c,,showed no improvement,2
c,,reduced,4
c,,progressed,3
c,,further compromised,1
c,,shrink,2
c,,improvement,13
c,,tended to shrink,2
c,,tended to increase,2
c,,indicating,1
c,,no morphological changes,1
c,,gradually tapered off,3
c,,appear,1
c,,worsened condition,1
c,,had set in,1
c,,worsen,2
c,,worsening,2
c,,did not improve,5
c,,exacerbation,2
c,,signs of improving,1
c,,normalized,4
c,,expression,1
c,,greater level,1
c,,quick resolution,1
c,,a gradual decrease,1
c,,developed,10
c,,mildly decreased,1
c,,showed improvement,2
c,,increased,9
c,,broke out,3
c,,her fever abated,1
c,,fever dropped,1
c,,dropped,1
c,,persisting,2
c,,tapered off,1
c,,appeared,34
c,,seen,1
c,,acute onset,1
c,,higher,1
c,,immediately normalized,1
c,,remained stable,1
c,,suddenly,1
c,,SVR,3
c,,responding well,1
c,,observed,2
c,,quickly normalized,1
c,,clear cause,1
c,,did not present,1
c,,improve,7
c,,did not worsen,1
c,,increased (Fl→F2,1
c,,lack of blood flow,1
c,,"had shrunk (Lg-cf, Fl, RC0)",1
c,,improvement in hepatic function,1
c,,improve hepatic function,1
c,,dramatic improvement,1
c,,thrombus,1
c,,doubled,1
c,,restored,1
c,,without recurrence,1
c,,reduces,1
c,,improves liver function,1
c,,found,1
c,,opened,1
c,,without recovering,1
c,,internal pressure increased,1
c,,further increased internal pressure,1
c,,cases occurring,1
c,,incidence rate,1
c,,persisted,3
c,,below,1
c,,increase,6
c,,possibility,1
c,,experienced,5
c,,ruptured,1
c,,negative,4
c,,relapsed,2
c,,Medication was stopped,1
c,,less pronounced,1
c,,signs of improvement,1
c,,developing,1
c,,dropping,1
c,,terminate,1
c,,SVR4,1
c,,compromised,1
c,,again worsened,1
c,,not improve,1
c,,intermittently,1
c,,emerged,1
c,,shrunk,3
c,,death,1
c,,rapidly improved,1
c,,elevated,11
c,,had worsened,1
c,,no improvement,2
c,,modest improvement,1
c,,released,1
c,,present,1
c,,relieve,2
c,,reduce,2
c,,completely abated,1
c,,bleeding will not stop,1
c,,hemostasis does not occur,1
c,,PTC,1
c,,lowered,1
c,,stop,1
c,,shortened,1
c,,improvement in their QOL,1
c,,resolved,5
c,,symptoms became less pronounced,1
c,,between flares,1
c,,improve his QOL,1
c,,gain weight,1
c,,values were nearly normal,1
c,,increased rapidly,2
c,,did not respond,2
c,,gradually disappeared,2
c,,repeated remission and exacerbation,1
c,,stabilized,1
c,,subsided,1
c,,induce or exacerbate,1
c,,exacerbating,1
c,,subside,2
c,,disappear,1
c,,did not completely disappear,1
c,,induced,1
c,,appearance,5
c,,had,2
c,,changed,3
c,,typical rash,1
c,,grow,1
c,,No signs of recurrence or metastasis,1
c,,Improvement,2
c,,gradually reduced after changing,1
c,,life was prolonged,1
c,,alleviated,2
c,,ineffective,2
c,,only a temporary effect,1
c,,gradually worsened,1
c,,symptoms worsened,1
c,,no recurrence,3
c,,gradually reduced,1
c,,appeared and worsened,1
c,,the dose was reduced,1
c,,exacerbated,1
c,,discontinuation,1
c,,gradual tapering,1
c,,presented and began to spread,1
c,,spread all over the patient's body,1
c,,"increased to approx. 40,000",1
c,,appearance ,1
c,,appear and disappear,1
c,,gradually enlarged,1
c,,recovered,2
c,,was,1
c,,no remarkable,1
c,,remission,2
c,,falling,1
c,,spread,1
c,,gradually increased in size,1
c,,gradually spread,1
c,,dropped off,1
c,,went away,1
c,,"showed a tendency to erupt, and with the condition worsening",1
c,,improves,1
c,,grows back,1
c,,fade away,1
c,, presented,1
c,,relieved,2
c,,had developed,1
c,,Since the rash began to spread,1
c,,manifested,2
c,,faded,2
c,,tendency to gradually spread with the number of nodules increasing,1
c,,tended to spontaneously regress,1
c,,not changed in size,1
c,,quickly disappeared,1
c,,"spread, with the number of papules increasing",1
c,,disappearance,3
c,,got worse,1
c,,considerably improved,1
c,,nearly disappeared,1
c,,easily resolved,1
c,,repeat episode,1
c,,nearly subsided,1
c,,gradually increased,1
c,,discontinue,1
c,,onset and severity,1
c,,temporary relapse,1
c,,rapid tapering ,1
c,,Another relapse,2
c,,having,1
c,,downward trending,1
c,,fever resolved,1
c,,once again presented,1
c,,diminished,1
c,,lightened,1
c,,completed,1
c,,relapse has not been observed,1
c,,an increase,1
c,,presenting,1
c,,getting worse,1
c,,worse again,1
c,,mild,1
c,,persistent,1
c,,increased to the same level,1
c,,increased again,1
c,,that does not improve,1
c,,reappeared,1
c,,gradual decreased,1
c,,without any,1
c,,a case of,1
c,,no change,1
c,,significantly improved the nutritional,1
c,,restore intestinal function,1
c,,dose was increased,1
c,,almost disappeared,1
c,,completely discontinued,1
c,,intervention was terminated,1
c,,improvement in nutritional status and ADL,1
c,,improvement of the nutritional status and ADL,1
c,,drainage volume was reduced,1
c,,trend toward maintenance and improvement of nutritional status,1
c,,improving intestinal function,1
c,,maintain and improve,1
c,,stable increase,1
c,,shift,1
c,,changes,3
c,,improved temporarily,1
c,,deterioration,1
c,,fluctuated,1
c,,patency,1
c,,is alive and recurrence-free,1
c,,tendency to shrink further,1
c,,did not disappear,1
c,,became normal range,1
c,,CR,1
c,,slightly decreasing trend,1
c,,partial response,1
c,,with,2
c,,reduction,1
c,,markedly improved,1
c,,withdrawn,1
c,,ileum,1
c,,PD,1
c,,PR,2
c,,grew rapidly,1
c,,elevation,1
c,,flared up again,3
c,,glucose tolerance had improved,1
c,,improved once,1
c,,weight loss,1
c,,marked increase,1
c,,general condition deteriorated,1
c,,increase in,1
c,,rapid exacerbation,1
c,,improving,1
c,,mildly elevated,1
c,,tended to improve,1
c,,narrowed,1
c,,removed,4
c,,discolored,1
c,,progress,1
c,,progressive,2
c,,intensified,1
c,,enlarged,1
c,,loss of blood flow,1
c,,progression,1
c,,continued,1
c,,no longer progressive,1
c,,develops,1
c,,gradual improvement,1
c,,free of recurrence,1
c,,were not receding,1
c,,hepatic mobilization,1
c,,tended to rise,1
c,,terminated,1
c,,numerous,1
c,,gradually increased in size and number,1
c,,tended to disappear,1
c,,shrank,1
c,,reduction in size,1
c,,anally,1
c,,downstaging,2
c,,marked reduction,1
c,,remained,1
c,,down staging,1
c,,loss,1
c,,loss of fertility,1
c,,pCR,2
c,,occur,1
c,,lower,1
c,,reimplantation,1
c,,QOL and ADL were improved,1
c,,died,1
c,,cured,1
c,,complete cure,1
c,,remained unchanged,1
c,,unchanged,1
f,,multiple,15
f,,scattered,7
f,,obvious,5
f,,almost completely,1
f,,necrotic,2
f,,variety,3
f,,moderate,8
f,,small number,2
f,,AIH like,1
f,,various,3
f,,dominance,1
f,,37.6°C,1
f,,normal limits,1
f,,free,1
f,,some,6
f,,slowly,2
f,,mild,18
f,,minimal,2
f,,allergic or metabolic,1
f,,remarkable,9
f,,PBC-like,2
f,,CD8 positive,1
f,,refractory,1
f,,Steroid resistance,1
f,,steroid resistant,1
f,,mixed type,1
f,,markedly,2
f,,cholestasis,1
f,,small lymphocytes,1
f,,focal,1
f,,main findings,1
f,,Grade 4,1
f,,frequent,1
f,,approximately 10%,1
f,,Stage 4,1
f,,extensive,5
f,,baseline,1
f,,hepatocellular damage type,1
f,,increased rapidly,1
f,,38°C,3
f,,direct type predominance,1
f,,different,1
f,,clear,3
f,,gradually,9
f,,again,1
f,,sudden,3
f,,quickly,1
f,,permeability,1
f,,spike-like projections,1
f,,very serious,1
f,,poor prognostic factor,1
f,,numerous,7
f,,non-expandable,1
f,,acquired,1
f,,congenital,1
f,,non-cirrhotic liver,1
f,,another,1
f,,comparatively good,1
f,,major,1
f,,thick walled,1
f,,thick,2
f,,partially,1
f,,"Lm, F3, Cb, RC0",1
f,,"Lg-cf, F1, RC0",1
f,,protruding,1
f,,approximately 80%,1
f,,large,7
f,,severe,8
f,,434.7 cm³,1
f,,remarkedly developed,1
f,,hepatotropic,1
f,,distal hepatic,1
f,,875.6 g/cm³,1
f,,2 cm,1
f,,Not being appropriate for excision,1
f,,slightly,1
f,,protrusion,1
f,,considerably,1
f,,highly,3
f,,heterogeneous,1
f,,could not be identified,1
f,,prolapse,1
f,,enlarged,1
f,,mechanically,1
f,,similar to the Budd-Chiari syndrome (type IV),1
f,,similar to the Budd-Chiari syndrome,1
f,,considerable quantity,2
f,,intermittently,1
f,,dark purple,1
f,,dark red,2
f,,slight,1
f,,uneven and irregular,1
f,,margins,1
f,,mainly lymphocytes,1
f,,part,2
f,,some areas,3
f,,rapidly,5
f,,higher than the reference value,1
f,,higher,4
f,,not uniformly present,1
f,,unlikely,1
f,,beyond the normal range,1
f,,very unlikely,1
f,,Genotype 1b,1
f,,serious,3
f,,range: stage 3b,1
f,,grade IV,1
f,,brownish,1
f,,LA classification Grade C,1
f,,950 g,1
f,,surrounded,1
f,,many,5
f,,0.5 cm,1
f,,completely,2
f,,disorganization,1
f,,green,1
f,,history of hepatitis,1
f,,continuity,1
f,,spherical,1
f,,lobular center,1
f,,very low,1
f,,extremely high values,1
f,,3,1
f,,firmly attached,1
f,,three,1
f,,large and small alveolar-like and cord-like,1
f,,stage II,1
f,,37.7°C,1
f,,appeared to be extending,1
f,,about 90 degrees counterclockwise,1
f,,asymptomatic,1
f,,central ilium and femoral type,1
f,,peripheral type (crus type),1
f,,peripheral type,1
f,,central type,1
f,,very serious illnesses,1
f,,minimize,1
f,,intractable,4
f,,massive,1
f,,indeterminate hemorrhagic site,1
f,,common,1
f,,insufficient,1
f,,significantly,2
f,,has yet to prove fatal,1
f,,repeated,5
f,,repeatedly,2
f,,remarkably,3
f,,withered branching,1
f,,not felt to be in imminent danger,1
f,,easily,1
f,,chronic disease,1
f,,mild to moderate,1
f,,mental,1
f,,instability,1
f,,pathological,1
f,,very noticeable,1
f,,peculiar,1
f,,expression,1
f,,attenuated,1
f,,noticeably,1
f,,loud,1
f,,repeated ,1
f,,would simply not stop,1
f,,small,3
f,,narrow,1
f,,persistence,1
f,,recurred,1
f,,indeterminate cause,1
f,,steroid-resistant,1
f,,pancolitis type,1
f,,Matts' grade 4,1
f,,severe type,1
f,,fulminant,1
f,,grade 2,1
f,,sex chromosome XY,1
f,,remarkable behavior,1
f,,non-invasive,1
f,,invasive,1
f,,frequently occurred,1
f,,large and small,1
f,,appeared,1
f,,psoriasis-like,2
f,,repeat,1
f,,cholinergic urticaria-like,1
f,,very mild,1
f,,ineffective,1
f,,in some areas,1
f,,uniformly,1
f,,mildly elevated,1
f,,prominent,2
f,,erythema multiforme or eczema-like,1
f,,Elevated,1
f,,significant,2
f,,elevated,3
f,,attached,1
f,,originating in the appendix,1
f,,almost entirely around,1
f,,clearly,1
f,,Elevated values in the speckled pattern,1
f,,repeated recurrence,1
f,,Diffuse,2
f,,atrophic,1
f,,perivascular,1
f,,dense,2
f,,"extremely large, soybean-sized",1
f,,increasingly bloody,1
f,,painful,2
f,,widely,1
f,,two,2
f,,IgG and C3,1
f,,2-5 cm in diameter,1
f,,scattered or clustered,1
f,,large amount,2
f,,almost,1
f,,unusual dry type,1
f,,up to the size of a fingernail,1
f,,fused,1
f,,same,1
f,,up to 16%,1
f,,continued,1
f,,21 × 10 mm,1
f,,central depression,1
f,,milky white cauliflower-like elevation,1
f,,Multiple,2
f,,up to thumb size,1
f,,feverish sensation,1
f,,almost symmetrical,1
f,,Most,1
f,,degenerated,1
f,,similar,2
f,,Numerous,1
f,,ranging in size from pin head to that of a grain of rice,1
f,,Some,1
f,,yellow,1
f,,tendency to fuse,1
f,,clearly observed,1
f,,High levels,2
f,,small papules and striae,1
f,,unique,1
f,,widespread and diverse,1
f,,Tumor stage,1
f,,tumor stage,1
f,,clusters,1
f,,plate-like,1
f,,size of the first joint of the little finger,1
f,,moderate increase,1
f,,reticular layer,1
f,,Common,1
f,,3-5 mm in size,1
f,,cup-shaped,1
f,,basophilic,1
f,,flattened slightly,1
f,,"at first glance, scar-like",1
f,,high levels,2
f,,similarity,1
f,,diam. of 1.5 cm,1
f,,up to the size of the tip of the little finger,1
f,,looked like lichen planus,1
f,,phototoxic,1
f,,phototoxicity,1
f,,isolated,1
f,,millet-sized,1
f,,Nine,1
f,,flat-lying,1
f,,≤ 3 mm in diameter,1
f,,neither itchy nor painful,1
f,,an embankment-like pattern,1
f,,centrally atrophic,1
f,,red and raised,1
f,,which were congruent,1
f,,nearly ,1
f,,disseminated,1
f,,up to 7-8 mm in diameter,1
f,,nearly,1
f,,specific,2
f,,consistent,1
f,,pea-sized,2
f,,more than 20,1
f,,ranging in size from that of a pea to the first joint of a thumb,1
f,,A single,1
f,,size of a chicken egg,1
f,,2,1
f,,diffuse,1
f,,uniformly sized,1
f,,necrosis diameter is limited to about 300 μm,1
f,,several millimeters,1
f,,up to the size of half a grain of rice,1
f,,together,1
f,,mildly impaired,1
f,,relatively small,1
f,,diffusely or sporadically,1
f,,rapid,4
f,,characteristic,1
f,,severely,2
f,,steroid dependent,1
f,,the,1
f,,rapid onslaught,1
f,,fatal,1
f,,palpable (several the size of the first joint of a thumb),1
f,,Confluent,1
f,,diverse,1
f,,Intractable,1
f,,high,3
f,,acute,1
f,,persisting,1
f,,centrilobularbar,1
f,,neutrophil-dominant,1
f,,recurrent,1
f,,localized,4
f,,5-cm,1
f,,Group 4,1
f,,Stage I,1
f,,flat and soft,1
f,,hypersensitive,1
f,,remained,1
f,,protruded,1
f,,so much,1
f,,relatively common,1
f,,about 6 mm,1
f,,indistinct borders,1
f,,early stages of metastasis,1
f,,malignant,1
f,,partially indistinct margins,1
f,,with a maximum diameter of more than 30 mm,1
f,,malignancy,2
f,,benign,1
f,,25-mm-large,1
f,,heterogeneously,1
f,,mottled,1
f,,mainly,1
f,,other,1
f,,with a diameter of 1.2 x 1.2 cm,1
f,,mass-to-nipple distance of 1.5 cm,1
f,,Malignancy,1
f,,less,1
f,,occasionally,1
f,,approximately 3 cm,1
f,,1 m,1
f,,diffusely proliferating,1
f,,diffuse type,1
f,,non-resectable,1
f,,new,1
f,,apparent,1
f,,total circumference,1
f,,circumferential type 2,1
f,,75 x 45 mm,1
f,,55 x 40 mm,1
f,,approximately 60 cm,1
f,,marked,4
f,,huge,2
f,,10 cm,1
f,,circumferential,5
f,,strong,2
f,,several,2
f,,immunosuppressive state,1
f,,hard,1
f,,about 50 mm,1
f,,50 x 30 mm,1
f,,elastic hard,1
f,,eosinophilic,1
f,,as well,1
f,,consisting mainly of eosinophils,1
f,,diabetic pattern,1
f,,24 × 22 mm,1
f,,14 mm,1
f,,7 mm,1
f,,cast-shaped,1
f,,delicate,1
f,,reflux,1
f,,The common tube length was 7 mm,1
f,,5 kg,1
f,,15 cm in diameter,1
f,,about 1000 ml/day,1
f,,tightly,1
f,,two places,1
f,,bile-like,1
f,,2.5 cm in size,1
f,,same size,1
f,,muscular,1
f,,bilirubin,1
f,,distended,1
f,,purulent,1
f,,yellowish,1
f,,of,1
f,,about 5 mm,1
f,,black,1
f,,generalized,1
f,,gangrenous,1
f,,severe form,1
f,,RCMD-RS,1
f,,semicircular type 2,1
f,,while maintaining,1
f,,torn,1
f,,prolonged,1
f,,aneurysm diameter,1
f,,continuously,1
f,,diameter of the mass,1
f,,maximum short diameter,1
f,,about 65 mm,1
f,,full circumference,1
f,,strongly,1
f,,4 cm,2
f,,early pregnancy,1
f,,7-cm-long,1
f,,originating,1
f,,maximum longitudinal length,1
f,,120 mm,1
f,,type 5,1
f,,one unit,1
f,,inadequate,1
f,,high 38°C,1
f,,involving and perforating,1
f,,mainly papillary pattern,1
f,,10*8.3 cm,1
f,,"tub2, depth SM",1
f,,rice-grain-sized,1
f,,chemotherapy resistance,1
f,,AFP-producing,1
f,,55 x 50 mm,1
f,,at the depth of Se,1
f,,lumped,1
f,,"type 3,",1
f,,110 x 80 mm,1
f,,SD,1
f,,type 2,1
f,,Grade 3 or higher,1
f,,48 mm in diameter,1
f,,irregular,1
f,,76 mm in size,1
f,,fiber could not be passed,1
f,,more than 70%,1
f,,scarring,1
f,,smooth,1
f,,approximately 10 cm,1
f,,approximately 8 cm,1
f,,a few,1
f,,fibrously,1
f,,well-defined,1
f,,4 cm in diameter,1
f,,smooth-surfaced,1
f,,elastic-hard,1
f,,surrounded by a thick fibrous membrane,1
f,,blood and unstructured material,1
f,,the probability,1
f,,two lateral finger (4 cm),1
f,,two lateral finger,1
f,,prior,3
f,,non-muscle layer invasion,1
f,,invasion,1
f,,was in progress,1
f,,Two,1
f,,branched,1
f,,approximately 5 cm,1
a,,hepatic region inside the radiated area,1
a,,the irradiated liver,1
a,,liver,23
a,,common bile duct or intrahepatic bile duct,1
a,,portal region,2
a,,bile duct,4
a,,the lobules,1
a,,portal vein area,1
a,,in the portal region,2
a,,bile duct epithelium,3
a,,lobular,1
a,,"common bile duct, and right and left hepatic ducts",1
a,,bile ducts,5
a,,Hepatic tissue,1
a,,vulva,1
a,,portal and central venous regions,1
a,,cancer cells,1
a,,various organs,1
a,,liver histology,1
a,,hepatocytes around the central vein,1
a,,Glisson's sheath,1
a,,in the lobules,2
a,,around the central vein,1
a,,all over her body,1
a,,perivascular,1
a,,liver and skin,1
a,,"liver, skin, and bone marrow",1
a,,hepatocyte region,1
a,,pulmonary area,1
a,,peripheral blood smear,1
a,,bilateral globus pallidus,1
a,,left portal vein branch,1
a,,extrahepatic,1
a,,both lobes,2
a,,left branch of the portal vein,2
a,,urea cycle,1
a,,"stomach, spleen left renal vein",1
a,,right femoral vein,1
a,,portal vein,3
a,,splenic,1
a,,splenic artery,1
a,,gastric lumen,1
a,,spleen,2
a,,inferior polar branch of the splenic artery,1
a,,left adrenal vein,1
a,,S3,1
a,,umbilical vein,1
a,,anterior surface of the left lateral lobes,1
a,,anterior surface of the extrahepatic area,1
a,,middle hepatic vein,3
